run,cycles,instructions,cpi,sp,ra,exception_flag,label
960,825850,825748,1.00,2147501168,2147484452,1,register_fault
961,838200,838300,0.99,2147501168,2147484452,1,register_fault
962,825990,825948,1.00,2147501168,2147484452,1,register_fault
963,923089,916699,1.00,2147501168,2147484452,1,register_fault
964,841835,843127,0.99,2147501168,2147484452,1,register_fault
965,836260,836256,1.00,2147501168,2147484452,1,register_fault
966,830888,830704,1.00,2147501168,2147484452,1,register_fault
967,847190,847394,0.99,2147501168,2147484452,1,register_fault
968,835496,835878,0.99,2147501168,2147484452,1,register_fault
969,893946,894202,0.99,2147501168,2147484452,1,register_fault
970,858445,859907,0.99,2147501168,2147484452,1,register_fault
971,826466,826296,1.00,2147501168,2147484452,1,register_fault
972,833415,833703,0.99,2147501168,2147484452,1,register_fault
973,843052,843034,1.00,2147501168,2147484452,1,register_fault
974,826138,826136,1.00,2147501168,2147484452,1,register_fault
975,860216,862248,0.99,2147501168,2147484452,1,register_fault
976,999225,1000093,0.99,2147501168,2147484452,1,register_fault
977,828118,827898,1.00,2147501168,2147484452,1,register_fault
978,827036,826984,1.00,2147501168,2147484452,1,register_fault
979,827152,827182,0.99,2147501168,2147484452,1,register_fault
980,836566,836630,0.99,2147501168,2147484452,1,register_fault
981,827754,827676,1.00,2147501168,2147484452,1,register_fault
982,831382,831470,0.99,2147501168,2147484452,1,register_fault
983,827124,827038,1.00,2147501168,2147484452,1,register_fault
984,829988,830000,0.99,2147501168,2147484452,1,register_fault
985,826602,826510,1.00,2147501168,2147484452,1,register_fault
986,826948,826954,0.99,2147501168,2147484452,1,register_fault
987,827170,827150,1.00,2147501168,2147484452,1,register_fault
988,826514,826540,0.99,2147501168,2147484452,1,register_fault
989,830814,830790,1.00,2147501168,2147484452,1,register_fault
990,826976,826984,0.99,2147501168,2147484452,1,register_fault
991,831018,831114,0.99,2147501168,2147484452,1,register_fault
992,827200,827178,1.00,2147501168,2147484452,1,register_fault
993,831282,831270,1.00,2147501168,2147484452,1,register_fault
994,827080,826936,1.00,2147501168,2147484452,1,register_fault
995,1351984,1354768,0.99,2147501168,2147484452,1,register_fault
996,842828,841752,1.00,2147501168,2147484452,1,register_fault
997,827202,827236,0.99,2147501168,2147484452,1,register_fault
998,827386,827264,1.00,2147501168,2147484452,1,register_fault
999,827072,827088,0.99,2147501168,2147484452,1,register_fault
1000,828278,827046,1.00,2147501168,2147484452,1,register_fault
