run,cycles,instructions,cpi,sp,ra,exception_flag,label
282,820690,820772,0.99,2147501072,2147484380,0,normal
283,831514,832034,0.99,2147501072,2147484380,0,normal
284,821094,821090,1.00,2147501072,2147484380,0,normal
285,829456,830056,0.99,2147501072,2147484380,0,normal
286,820846,820920,0.99,2147501072,2147484380,0,normal
287,821180,821206,0.99,2147501072,2147484380,0,normal
288,820858,820784,1.00,2147501072,2147484380,0,normal
289,936506,936900,0.99,2147501072,2147484380,0,normal
290,820852,820922,0.99,2147501072,2147484380,0,normal
291,821016,820988,1.00,2147501072,2147484380,0,normal
292,821302,821352,0.99,2147501072,2147484380,0,normal
293,826422,826522,0.99,2147501072,2147484380,0,normal
294,820896,820980,0.99,2147501072,2147484380,0,normal
295,833098,833568,0.99,2147501072,2147484380,0,normal
296,821668,821654,1.00,2147501072,2147484380,0,normal
297,835466,836030,0.99,2147501072,2147484380,0,normal
298,820730,820672,1.00,2147501072,2147484380,0,normal
299,820628,820690,0.99,2147501072,2147484380,0,normal
300,820940,820960,0.99,2147501072,2147484380,0,normal
301,833352,834450,0.99,2147501072,2147484380,0,normal
302,834556,834536,1.00,2147501072,2147484380,0,normal
303,820488,820576,0.99,2147501072,2147484380,0,normal
304,820708,820718,0.99,2147501072,2147484380,0,normal
305,820562,820498,1.00,2147501072,2147484380,0,normal
306,825974,826106,0.99,2147501072,2147484380,0,normal
307,820944,820918,1.00,2147501072,2147484380,0,normal
308,820630,820698,0.99,2147501072,2147484380,0,normal
309,820474,820622,0.99,2147501072,2147484380,0,normal
310,820878,820858,1.00,2147501072,2147484380,0,normal
311,835430,837654,0.99,2147501072,2147484380,0,normal
312,928662,928782,0.99,2147501072,2147484380,0,normal
313,821616,821692,0.99,2147501072,2147484380,0,normal
314,843402,844018,0.99,2147501072,2147484380,0,normal
315,820740,820814,0.99,2147501072,2147484380,0,normal
316,821152,821224,0.99,2147501072,2147484380,0,normal
317,821074,821168,0.99,2147501072,2147484380,0,normal
318,832560,832982,0.99,2147501072,2147484380,0,normal
319,925150,925676,0.99,2147501072,2147484380,0,normal
320,821096,821190,0.99,2147501072,2147484380,0,normal
321,821142,821192,0.99,2147501072,2147484380,0,normal
322,820876,820874,1.00,2147501072,2147484380,0,normal
323,831446,831778,0.99,2147501072,2147484380,0,normal
324,821116,821106,1.00,2147501072,2147484380,0,normal
325,821342,821470,0.99,2147501072,2147484380,0,normal
326,821214,821348,0.99,2147501072,2147484380,0,normal
327,836282,836440,0.99,2147501072,2147484380,0,normal
328,820958,821030,0.99,2147501072,2147484380,0,normal
329,821422,821514,0.99,2147501072,2147484380,0,normal
330,885094,885492,0.99,2147501072,2147484380,0,normal
331,821646,821714,0.99,2147501072,2147484380,0,normal
332,820910,820922,0.99,2147501072,2147484380,0,normal
333,820962,820954,1.00,2147501072,2147484380,0,normal
334,821170,821306,0.99,2147501072,2147484380,0,normal
335,820966,821108,0.99,2147501072,2147484380,0,normal
336,822964,822642,1.00,2147501072,2147484380,0,normal
337,835236,835308,0.99,2147501072,2147484380,0,normal
