run,cycles,instructions,cpi,sp,ra,exception_flag,label
927,950378,949734,1.00,2147501408,2147484704,1,memory_fault
928,864652,864558,1.00,2147501408,2147484704,1,memory_fault
929,922030,922160,0.99,2147501408,2147484704,1,memory_fault
930,893288,893472,0.99,2147501408,2147484704,1,memory_fault
931,942820,943110,0.99,2147501408,2147484704,1,memory_fault
932,839928,840262,0.99,2147501408,2147484704,1,memory_fault
933,879290,879462,0.99,2147501408,2147484704,1,memory_fault
934,824802,824818,0.99,2147501408,2147484704,1,memory_fault
935,841286,843214,0.99,2147501408,2147484704,1,memory_fault
936,825410,825182,1.00,2147501408,2147484704,1,memory_fault
937,902722,903148,0.99,2147501408,2147484704,1,memory_fault
938,880786,880972,0.99,2147501408,2147484704,1,memory_fault
939,878554,880320,0.99,2147501408,2147484704,1,memory_fault
940,867382,867476,0.99,2147501408,2147484704,1,memory_fault
941,859568,859828,0.99,2147501408,2147484704,1,memory_fault
942,824404,824400,1.00,2147501408,2147484704,1,memory_fault
943,824778,824712,1.00,2147501408,2147484704,1,memory_fault
944,839664,841342,0.99,2147501408,2147484704,1,memory_fault
945,825346,824976,1.00,2147501408,2147484704,1,memory_fault
946,825144,825174,0.99,2147501408,2147484704,1,memory_fault
947,828138,828118,1.00,2147501408,2147484704,1,memory_fault
948,824380,824406,0.99,2147501408,2147484704,1,memory_fault
949,1626214,1628990,0.99,2147501408,2147484704,1,memory_fault
950,987572,988418,0.99,2147501408,2147484704,1,memory_fault
951,836718,836396,1.00,2147501408,2147484704,1,memory_fault
952,883054,883258,0.99,2147501408,2147484704,1,memory_fault
953,880900,882220,0.99,2147501408,2147484704,1,memory_fault
954,861904,862074,0.99,2147501408,2147484704,1,memory_fault
955,882206,882292,0.99,2147501408,2147484704,1,memory_fault
956,906930,907076,0.99,2147501408,2147484704,1,memory_fault
957,825334,825144,1.00,2147501408,2147484704,1,memory_fault
958,866528,868262,0.99,2147501408,2147484704,1,memory_fault
959,836638,835824,1.00,2147501408,2147484704,1,memory_fault
960,860520,860652,0.99,2147501408,2147484704,1,memory_fault
961,892672,892852,0.99,2147501408,2147484704,1,memory_fault
962,864974,865518,0.99,2147501408,2147484704,1,memory_fault
963,845966,846176,0.99,2147501408,2147484704,1,memory_fault
964,840928,841308,0.99,2147501408,2147484704,1,memory_fault
965,849598,849746,0.99,2147501408,2147484704,1,memory_fault
966,835734,835596,1.00,2147501408,2147484704,1,memory_fault
967,850570,850768,0.99,2147501408,2147484704,1,memory_fault
968,838380,838588,0.99,2147501408,2147484704,1,memory_fault
969,848278,848794,0.99,2147501408,2147484704,1,memory_fault
970,864148,864294,0.99,2147501408,2147484704,1,memory_fault
971,824262,824220,1.00,2147501408,2147484704,1,memory_fault
972,856588,856830,0.99,2147501408,2147484704,1,memory_fault
973,860318,860406,0.99,2147501408,2147484704,1,memory_fault
974,840060,840162,0.99,2147501408,2147484704,1,memory_fault
975,834968,835164,0.99,2147501408,2147484704,1,memory_fault
976,825438,825284,1.00,2147501408,2147484704,1,memory_fault
977,848928,849068,0.99,2147501408,2147484704,1,memory_fault
978,825300,825164,1.00,2147501408,2147484704,1,memory_fault
979,840548,840616,0.99,2147501408,2147484704,1,memory_fault
980,830874,831324,0.99,2147501408,2147484704,1,memory_fault
981,847614,847838,0.99,2147501408,2147484704,1,memory_fault
982,1003430,1003878,0.99,2147501408,2147484704,1,memory_fault
983,888994,888964,1.00,2147501408,2147484704,1,memory_fault
984,876012,879508,0.99,2147501408,2147484704,1,memory_fault
985,825580,825318,1.00,2147501408,2147484704,1,memory_fault
986,824950,824892,1.00,2147501408,2147484704,1,memory_fault
987,877922,878322,0.99,2147501408,2147484704,1,memory_fault
988,844412,844658,0.99,2147501408,2147484704,1,memory_fault
989,825578,825486,1.00,2147501408,2147484704,1,memory_fault
990,825632,825576,1.00,2147501408,2147484704,1,memory_fault
991,832850,831696,1.00,2147501408,2147484704,1,memory_fault
992,875248,877300,0.99,2147501408,2147484704,1,memory_fault
993,1028614,1030562,0.99,2147501408,2147484704,1,memory_fault
994,825838,825360,1.00,2147501408,2147484704,1,memory_fault
995,824734,824564,1.00,2147501408,2147484704,1,memory_fault
996,859892,841428,1.02,2147501408,2147484704,1,memory_fault
997,964486,964644,0.99,2147501408,2147484704,1,memory_fault
998,824536,824476,1.00,2147501408,2147484704,1,memory_fault
999,863384,863628,0.99,2147501408,2147484704,1,memory_fault
1000,850378,850608,0.99,2147501408,2147484704,1,memory_fault
