run,cycles,instructions,cpi,sp,ra,exception_flag,label
133,5352242,5354676,0.99,2147501184,2147484476,0,timing_fault
134,4982914,4982190,1.00,2147501184,2147484476,0,timing_fault
135,5011988,5011820,1.00,2147501184,2147484476,0,timing_fault
136,5068566,5068484,1.00,2147501184,2147484476,0,timing_fault
137,5070348,5070316,1.00,2147501184,2147484476,0,timing_fault
138,5098340,5098252,1.00,2147501184,2147484476,0,timing_fault
139,5192062,5191968,1.00,2147501184,2147484476,0,timing_fault
140,5423560,5437434,0.99,2147501184,2147484476,0,timing_fault
141,5121890,5124276,0.99,2147501184,2147484476,0,timing_fault
142,4962416,4961870,1.00,2147501184,2147484476,0,timing_fault
143,4953902,4953804,1.00,2147501184,2147484476,0,timing_fault
144,4953480,4953470,1.00,2147501184,2147484476,0,timing_fault
145,5001796,5001858,0.99,2147501184,2147484476,0,timing_fault
146,5063278,5063224,1.00,2147501184,2147484476,0,timing_fault
147,5067996,5067864,1.00,2147501184,2147484476,0,timing_fault
148,5361260,5364252,0.99,2147501184,2147484476,0,timing_fault
149,5069460,5068608,1.00,2147501184,2147484476,0,timing_fault
150,5069416,5069282,1.00,2147501184,2147484476,0,timing_fault
151,5076260,5076316,0.99,2147501184,2147484476,0,timing_fault
152,5068934,5068886,1.00,2147501184,2147484476,0,timing_fault
153,5071404,5071490,0.99,2147501184,2147484476,0,timing_fault
154,4953582,4953542,1.00,2147501184,2147484476,0,timing_fault
155,5069706,5069806,0.99,2147501184,2147484476,0,timing_fault
156,5608736,5611330,0.99,2147501184,2147484476,0,timing_fault
157,5071664,5071154,1.00,2147501184,2147484476,0,timing_fault
158,5081450,5081500,0.99,2147501184,2147484476,0,timing_fault
159,5064416,5064490,0.99,2147501184,2147484476,0,timing_fault
160,5065398,5065474,0.99,2147501184,2147484476,0,timing_fault
161,5069356,5069302,1.00,2147501184,2147484476,0,timing_fault
162,5068016,5068036,0.99,2147501184,2147484476,0,timing_fault
163,5333008,5335302,0.99,2147501184,2147484476,0,timing_fault
164,4983962,4983354,1.00,2147501184,2147484476,0,timing_fault
165,4952966,4952920,1.00,2147501184,2147484476,0,timing_fault
166,4961038,4961118,0.99,2147501184,2147484476,0,timing_fault
167,5066980,5066986,0.99,2147501184,2147484476,0,timing_fault
168,5067140,5067150,0.99,2147501184,2147484476,0,timing_fault
169,5075978,5075974,1.00,2147501184,2147484476,0,timing_fault
170,5132380,5132434,0.99,2147501184,2147484476,0,timing_fault
171,5497400,5499392,0.99,2147501184,2147484476,0,timing_fault
