cycles,instructions,cpi,sp,ra,exception_flag,label,label_enc
-0.564336904,-0.564271835,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.582973557,-0.582771392,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.552159515,-0.552154112,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.58669564,-0.586750885,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.58653823,-0.586581475,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.548941361,-0.548750613,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.586437663,-0.586513711,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.575440847,-0.575385122,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.571289166,-0.571137853,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.569816729,-0.569932311,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.573649218,-0.573725999,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.565360067,-0.565387754,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.571538398,-0.572159777,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.581101037,-0.58116801,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.586263856,-0.586374904,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.585080004,-0.585088482,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.584562957,-0.584579159,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.576451985,-0.576452951,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.541276383,-0.541324996,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.541609786,-0.541699884,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.537214339,-0.537332388,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.52463468,-0.524695505,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.515014106,-0.515079583,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.4776774,-0.47779739,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.470586311,-0.470660317,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.499630587,-0.499716841,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.501473592,-0.501542095,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.482324265,-0.481120009,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.500722617,-0.500936592,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.474232969,-0.472747883,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.483670993,-0.483735479,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.500999177,-0.5010907,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.515045806,-0.515059909,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.515209775,-0.515290525,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.443031962,-0.441730577,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.512413566,-0.512649917,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.515415282,-0.515543001,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.512863933,-0.512939554,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.515135442,-0.5152479,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.469278936,-0.46916951,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.498052118,-0.498450092,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.515598926,-0.5156829,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.469488816,-0.46942745,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.432314985,-0.431702606,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.512262715,-0.512408372,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.528847576,-0.528852058,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.513945031,-0.512740634,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.445863151,-0.445741765,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.5284464,-0.528543841,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.528628951,-0.528653138,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.515590181,-0.51554628,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.511282184,-0.51129901,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.54127857,-0.541467082,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.534591937,-0.534455699,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.545872965,-0.545783208,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.553189237,-0.553215382,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.54532859,-0.545202842,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.553601344,-0.553696288,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.546476369,-0.546304553,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.564876907,-0.564940731,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.565390675,-0.565447868,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.565872742,-0.56595719,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.573790231,-0.57384076,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.575943683,-0.575964395,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.575833278,-0.575831053,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.532813426,-0.532689465,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.579083132,-0.578846548,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.5862092,-0.586334464,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.568057894,-0.567954041,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.561175593,-0.560188511,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.576647654,-0.576893416,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.585996041,-0.586115871,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.586428918,-0.586519176,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.58647155,-0.586511525,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.586727341,-0.586867832,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.575780808,-0.575814658,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.574231853,-0.574230949,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.57608251,-0.57615785,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.566090273,-0.566091625,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.565188447,-0.565250041,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.563705079,-0.563687098,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.565214682,-0.565279551,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.555536172,-0.555548867,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.517135857,-0.517221798,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.514831554,-0.51490908,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.517597155,-0.516338681,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.528018989,-0.528192999,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.536503809,-0.536564032,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.541480797,-0.541561077,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.541527802,-0.541573099,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.51656634,-0.51608074,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.541302618,-0.541529381,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.532734721,-0.532234791,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.535411779,-0.535628453,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.541427234,-0.541608074,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.539969008,-0.54004076,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.541092739,-0.541202584,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.539632327,-0.539595922,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.541341971,-0.541417898,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.525543065,-0.525586273,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.528550247,-0.528621442,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.43183893,-0.430731505,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.527842996,-0.528155838,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.528821341,-0.528977749,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.538435357,-0.538458144,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.540495894,-0.540883437,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.542059059,-0.542650765,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.533471486,-0.533449077,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.551022667,-0.550911408,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.555047546,-0.555446128,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.508456461,-0.508356744,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.517782986,-0.518179237,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.564637513,-0.564726509,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.53327691,-0.533247971,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.548986179,-0.548925487,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.521913897,-0.521799143,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.578150698,-0.578003871,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.556636946,-0.55658172,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.586417987,-0.586443761,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.577408468,-0.576390652,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.586085677,-0.586244841,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.543829918,-0.543637714,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.55581929,-0.55575653,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.557039216,-0.556112838,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.5631454,-0.563131871,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.567416231,-0.567311376,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.586635518,-0.586672191,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.586431104,-0.586501688,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.57829499,-0.577413669,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.586120657,-0.586357417,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.586231063,-0.586249213,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.584594658,-0.584640366,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.586648636,-0.586668912,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.148397081,-0.146977088,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.497454179,-0.497039072,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.579905161,-0.580116576,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.554579689,-0.554507269,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.555756982,-0.555074519,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.566139464,-0.566083974,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.555043173,-0.555035172,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.541529988,-0.541491127,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.586127216,-0.586265607,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.563612164,-0.562702335,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.579948885,-0.580429164,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.566895905,-0.566861074,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.549322861,-0.549264307,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.56446152,-0.564201885,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.57485056,-0.574771968,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.577604137,-0.577432249,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.572865449,-0.572821022,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.580442977,-0.580553763,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.572334191,-0.572262516,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.578996775,-0.578918684,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.57358691,-0.573341274,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.56491298,-0.564870781,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.58671313,-0.586770558,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.569044984,-0.568949733,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.56700631,-0.566995509,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.578078552,-0.578058519,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.580861643,-0.580789843,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.586070374,-0.5861891,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.573231645,-0.573191538,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.586145799,-0.586254678,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.57781183,-0.577810416,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.583099266,-0.58288834,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.573949827,-0.573863712,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.488786808,-0.488590438,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.551333114,-0.551389035,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.558428575,-0.556556582,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.585992762,-0.586170519,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.586337096,-0.586403321,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.557384642,-0.557204711,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.575699917,-0.57560153,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.585993855,-0.58607871,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.585964341,-0.586029526,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.58201926,-0.582685048,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.558846148,-0.557763218,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.475022204,-0.474008074,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.585851749,-0.586147567,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.586455153,-0.586582568,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.567239145,-0.577366671,4.729727795,1.623924506,1.656974879,1,memory_fault,0
-0.510072097,-0.510031169,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.586563372,-0.586630658,0.946702164,1.623924506,1.656974879,1,memory_fault,0
-0.565330553,-0.565234739,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.572439131,-0.572349953,-0.944810651,1.623924506,1.656974879,1,memory_fault,0
-0.407952555,-0.425741564,4.729727795,-0.324784901,-0.420426462,1,register_fault,2
-0.565487963,-0.564730881,-0.944810651,-0.324784901,-0.420426462,1,register_fault,2
-0.580586176,-0.581027017,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.585156523,-0.585274286,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.584737857,-0.584890655,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.525133144,-0.525025581,-0.944810651,-0.324784901,-0.420426462,1,register_fault,2
-0.579121391,-0.579187554,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.590277804,-0.590418881,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.587060743,-0.587173863,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.589937843,-0.590545666,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.595508397,-0.595673866,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.585595958,-0.585701636,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.584426317,-0.584521232,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.590746753,-0.590813442,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.587013739,-0.587077682,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.585874705,-0.585924602,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.472550653,-0.471427579,-0.944810651,-0.324784901,-0.420426462,1,register_fault,2
-0.593177859,-0.593443121,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.58693722,-0.587042707,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.593655554,-0.593771011,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.585377334,-0.585397792,-0.944810651,-0.324784901,-0.420426462,1,register_fault,2
-0.595753256,-0.595806115,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.588815205,-0.588836265,-0.944810651,-0.324784901,-0.420426462,1,register_fault,2
-0.588560508,-0.588629695,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.589182495,-0.589273452,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.587587628,-0.587638374,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.591310805,-0.591406923,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.595971881,-0.596056404,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.595772933,-0.595844369,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.5958735,-0.596013779,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.595693135,-0.59578207,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.594501631,-0.594579806,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.595877872,-0.595947108,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.594562846,-0.59459948,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.595657062,-0.595754746,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.554746937,-0.554730234,-0.944810651,-0.324784901,-0.420426462,1,register_fault,2
-0.556574638,-0.556650577,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.578367137,-0.578551447,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.585558792,-0.58563278,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.582381084,-0.579924214,-0.944810651,-0.324784901,-0.420426462,1,register_fault,2
-0.58613924,-0.586241562,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.580777473,-0.580875095,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.584733484,-0.584752941,-0.944810651,-0.324784901,-0.420426462,1,register_fault,2
-0.585797093,-0.585862303,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.572468645,-0.572596964,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.569055916,-0.569170513,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.584324656,-0.584370403,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.586128309,-0.586185821,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.584178178,-0.584254548,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.580803708,-0.580922092,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.585751182,-0.585864488,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.585686688,-0.585693986,-0.944810651,-0.324784901,-0.420426462,1,register_fault,2
-0.590999265,-0.59108887,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.567823966,-0.568102684,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.595796981,-0.595905575,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.594495072,-0.594543738,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.587247667,-0.587357481,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.585347819,-0.585370467,-0.944810651,-0.324784901,-0.420426462,1,register_fault,2
-0.592073805,-0.592179651,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.5960484,-0.596134005,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.595746698,-0.595831253,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.595525887,-0.595609381,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.587389773,-0.587454755,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.595754349,-0.595823603,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.594567218,-0.594578713,-0.944810651,-0.324784901,-0.420426462,1,register_fault,2
-0.59594346,-0.596018151,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.594344221,-0.594469417,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.595641758,-0.595876065,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.595876779,-0.595803929,-0.944810651,-0.324784901,-0.420426462,1,register_fault,2
-0.595833054,-0.595920877,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.595884431,-0.595983176,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.529454259,-0.52916574,-0.944810651,-0.324784901,-0.420426462,1,register_fault,2
-0.59298219,-0.593073698,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.594577056,-0.594624618,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.595664713,-0.595775512,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.594345314,-0.594383072,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.595936901,-0.596023615,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.59445244,-0.594512042,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.596058238,-0.596123075,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.595885524,-0.59597006,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.595734673,-0.595825788,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.595718276,-0.595825788,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.571130663,-0.571146597,-0.944810651,-0.324784901,-0.420426462,1,register_fault,2
-0.595967508,-0.596046568,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.594409808,-0.594431163,-0.944810651,-0.324784901,-0.420426462,1,register_fault,2
-0.595690948,-0.595795185,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.591891253,-0.591985103,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.575920728,-0.57599937,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.593145065,-0.593249666,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.596050586,-0.5961504,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.595569612,-0.595641077,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.587634633,-0.58771051,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.595765281,-0.595864042,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.594496165,-0.594509856,-0.944810651,-0.324784901,-0.420426462,1,register_fault,2
-0.5958735,-0.595965688,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.594587987,-0.594667244,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.595594754,-0.595729607,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.595998116,-0.596092472,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.595839613,-0.59597006,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.595861476,-0.595975525,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.59467981,-0.594730636,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.595993743,-0.596106681,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.593211746,-0.593321801,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.595825402,-0.595932899,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.594617502,-0.594689103,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.595791516,-0.595894645,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.59594346,-0.596059683,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.555664067,-0.555781669,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.595667993,-0.595770047,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.594419646,-0.594462859,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.584317005,-0.584340893,-0.944810651,-0.324784901,-0.420426462,1,register_fault,2
-0.584527977,-0.584580252,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.59594018,-0.596060776,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.594545356,-0.594645384,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.595948925,-0.596102309,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.595893176,-0.595958037,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.59590848,-0.596036731,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.595724835,-0.595847648,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.594700579,-0.594813701,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.596044027,-0.596177724,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.594702765,-0.594879279,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.585628752,-0.585771586,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.584209879,-0.584316847,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.586050697,-0.586135544,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.579757589,-0.579631298,-0.944810651,-0.324784901,-0.420426462,1,register_fault,2
-0.579846132,-0.579789779,-0.944810651,-0.324784901,-0.420426462,1,register_fault,2
-0.58581021,-0.585940996,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.573250228,-0.573188259,-0.944810651,-0.324784901,-0.420426462,1,register_fault,2
-0.585605796,-0.585867767,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.577208426,-0.577393995,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.585583934,-0.585368282,-0.944810651,-0.324784901,-0.420426462,1,register_fault,2
-0.545424785,-0.545528546,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.585779603,-0.585884162,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.582568008,-0.582669746,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.585849563,-0.58592023,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.58612175,-0.586155218,-0.944810651,-0.324784901,-0.420426462,1,register_fault,2
-0.580235284,-0.580305659,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.580692209,-0.580699127,-0.944810651,-0.324784901,-0.420426462,1,register_fault,2
-0.585892195,-0.58596832,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
-0.586044139,-0.586059037,-0.944810651,-0.324784901,-0.420426462,1,register_fault,2
-0.585954503,-0.5860492,0.946702164,-0.324784901,-0.420426462,1,register_fault,2
